"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57"
-1.47243328640911e-16,0,0,0,0,0,0,-1.79439796355041e-16,0.00909999999999994,0.0452999999999994,-6.85562717706034e-17,0,0,0,-1.4731271757995e-16,0,0,0,0,0,0.131299999999999,0,0,0,0.0996,0.0866999999999999,0,0,0,0,-4.79477568759989e-16,0,0,0,0,0,0,0,0,0,-5.28743715477731e-17,0,0.000799999999999855,0,0.3706,0,0,0.0134999999999999,-4.80865347540771e-17,0,0.00185999999999999,0,0,0,1.266,4,12.5333333333333
0,0,0.17,0.52,0.17,0,0.17,0,0.69,0.17,0.17,0.3705,0,0,0,1.74,0,0.69,1.04,0.1116,0.5237,0,0,0.1228,0.17,0,0.1119,0,0,0,0.0273999999999997,0,0,0.17,0,0,0.34,0.00359999999999999,0,0.0657,0,0,0,0.0122,0,0,0,0,0,0.16732,0,0.754,0.681,0,4.74,195.93,967
0.4447,1,1,0.0080999999999998,2,0,0.4666,0,0,0,0,0.7424,0.2865,0,0,0,2,3,2,0,2.1693,0,1,1,0.0108999999999998,0,0,0.0276999999999995,0.0231999999999999,0,0,-4.37913594275585e-16,0,0,0,0,0,0,0,0,0,0,0,0,0.3742,0.029,0.00639999999999999,0.0159999999999999,0.01813,0,0,0.728872142857143,0.137,0,2.538,11,33
0,0,0,0.000599999999999332,0,0,0,0,0,0.2283,0,0,0,0,-7.69523333943312e-17,1.05,0.1709,0,3.15,0,2.1,0,0,0,0,0,0,0,0,0.00839999999999984,0.00799999999999942,0,0,0,0,0,0,0,0,0,0,-2.87825319134072e-16,0,0,1.05,0,0,0,0.00147999999999996,0.141915,0,0.351,0.175,0.00223999999999998,3.343,28,107
0,0.1339,0.16,0.2215,0.32,0,0.16,0.1209,0.65,0.16,0.16,0,0.1265,0,0,0.8685,0,0.65,0.98,0,0,0,0,0.1261,0.49,0,0,0.0538999999999998,0,0,0,-3.35703687071032e-16,0.0305,0.0136999999999998,0,0.16,0.2077,0.0263,0,0.16,0,0.0393,0.0237,0,0,0,0,0.0452,0,0.089,0,0.61683,0.67,0.04099,4.835,122.13,1030
0,0,0.3802,0,0,0,0,0,0,0,1.53,0,0.1259,0,0,0,0.246,0,3.07,0,0,0.0197999999999998,0,0,0,0,0,0,-1.44190215323192e-16,-1.81937798160448e-16,0,0,0.00519999999999984,0,0.00469999999999993,0,0,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,1.434,0.13645,0,6.13531,75,127
0,0,1.31,0,0,0,0.034,0,0,0.044,0,1.31,0,0,0,0,0.0409999999999999,0.036,1.31,0,4.4753,0,0,1.31,0,0,0,0,-9.63118473862323e-17,0,-5.20694598549198e-16,0,0,0,0,0,-1.24067423001861e-16,-1.06685493772574e-17,-8.88178419700125e-17,0,0,0,-1.31977762052315e-16,0,0,0,0,0.0126999999999999,0,0.05431,0,0,0.201,0,4.5,25,91.7575
0,0,0,0,0,0,0,0,0,0,0,0,0,-1.16157083951407e-16,0,1.28,0,0,3.3573,0,3.84,0,0,0,0,0,0,0,0,0,-5.69544411632705e-16,0,0,0,0,0,0,0,0,0,0,0,0,0.045,1.28,0,-5.2579468556857e-17,-2.03587147140638e-16,0,0,0,0.23,0.23,0,5.538,41,90.165
0.0479,0,0.47,0,0,0,0.0605,0,0,0,0,0.47,0,0,0,0,0.47,0,0.94,0,0.47,0,0,0,0.1693,0,0,0,0,0.000999999999999778,0,-5.87307980026708e-16,0.00579999999999986,-7.60363993990154e-16,0,0,0.0466999999999999,0,0,0.00339999999999997,0,0,0.00139999999999987,0,0.2032,0,0,0.0112999999999999,0,0.072,0.00104999999999999,0.217,0,0,1.48,11,77
0.25,0,0,0,0.3008,0.2079,0,0.2155,0.25,0,0.25,0,0.25,0,0.0231,0,0.25,0.2464,2.81,0.052,0.25,0,0.25,0.76,0,0.0139999999999998,0,0,-1.75831571525009e-16,0,0,0,0,0,0,0,0,0,0.0271999999999999,0,0,0,0.00529999999999994,0.0139,0,0,0,0,0,0.041,0,0.209,0.209,0,2.776,75,211
0,0,0.5232,0,0.36,0,0,0,0,0,0,0.73,0,0.00999999999999997,0,0.36,0.1223,0.1253,1.09,0.0817,0.962,0.36,0.36,0,0,0,0,0,0,0,0,0,0,0,0.00479999999999993,0,0,0,0.0317999999999999,0.00769999999999996,0,0,0.0010999999999999,0,0,0,0,0,0,0,0,0.604,0.181,0,3.787,58,356
0.64,0,0.64,0,1.93,0,0.2793,0.0839,0,0,0,1.29,0,0,0,1.29,0.64,0,1.93,0,2.58,0,0.7454,0,0,-2.60347299274599e-16,0,0.00809999999999925,0,0,0,-5.82311976415895e-16,0,-6.85632106645073e-16,0,-3.5527136788005e-17,0,0,0,-3.38618022510673e-17,0,0.0269999999999998,0,0,0,0,0,0,0,0,0,0.462,0.37,0,2.44,22,122
0,0,0,0,0.1194,0,0,1.29,0.0117,0.43,0,0.23675,0,0,0,0.43,0,1.73,0.43,0.0472999999999999,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2381,0,-1.36349265211777e-17,0.0250999999999999,0,0,0,0,0.002,0,0,0,0,0,0.124,-7.35522753814166e-18,0.31,0.062,0,1.477,8,65
0,0,0,-6.2755356466937e-16,0,0,0,0,0,0,0,0.3016,0,0.0559999999999999,0,0.8739,0,0,3.84,0,3.84,0,0,0,-3.07531777821168e-16,0.00769999999999971,0,-7.45237205279636e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000799999999999859,0,1.28,0,0,0,0,0,0,0.23,0.19912,0,5.538,41,95.09
0,0,0,0,0.2822,0.6,0.0311,0,0,0,0.000799999999999959,0,0,0,-7.28583859910259e-17,0,0,1.21,2.1035,0,0,0,0,0,0.0539999999999997,0,0,-6.21724893790088e-16,0,0.00399999999999984,0.00229999999999949,-5.4824200734771e-16,0,0,0,0,0,0,0,0,0,0,0,0.0124,0,0,0,0,0,0.095,0,0.1259125,0,0,1.887868,9.99,38
0,0,0.32,0,0.65,0.65,0.32,0.32,0,0,0,0.3809,0.32,0,-4.66293670342566e-17,0.32,0.32,0,2.28,-5.34294830600857e-17,3.25,0,0,0.32,0,0,-1.06692432666478e-15,-6.90558721316847e-16,0,0,0,-5.06122921350993e-16,0,-6.13606387922516e-16,-5.89805981832114e-17,0,0,-1.40165656858926e-17,0.00159999999999993,0,0,0,0,0,0.32,0,0,-1.54737334057131e-16,0.000219999999999978,0.106,0,0.18871,0.159,0,1.494,10,162.02
0.1019,0,1.29,-4.17998968771371e-16,0,0,0,0,0.1137,0,0,1.29,0,0,0,0.1263,0.1022,0,1.694,0,5.19,0,0,1.29,0,0,0.221899999999999,0,0.0152999999999999,-1.29479760246909e-16,0,-5.12645481620666e-16,0,-6.65856259018938e-16,0.00329999999999994,0,0,0.00289999999999999,-6.89726054048378e-17,0.017,0,0,0,0,0,0,-2.30197805262122e-17,0,0,0,0,0,0.198,0,4.23,27.02,55
0,0,0.1286,0,0,0.0389,0,0,0,0,0,0,0,0,0,1.28,0,0,3.84,0,3.84,0,0,0,0,0,0,0,0,0,-5.40678612992451e-16,0,0,0,-6.60582699651968e-17,0,0,-1.75207071073658e-17,0,0.000999999999999947,0,0,-1.23720478306666e-16,0,1.28,0,0,0,0,0,-1.01654795692241e-17,0.23,0.23,0,5.538,41,72
0.63,0.0859,0.63,0,1.27,0,0.63,0.1607,0,0,0,0.63,0,0,0.0294,0.63,0.63,0,2.4937,0,2.54,0,0.63,0,0,-2.74780198594726e-16,0,0,0,-2.05530037433732e-16,0,-5.86544701697278e-16,0.00459999999999983,0,-6.41153796721028e-17,0,0,0,0.0117,0,0,0,0,0,0,0,0,-1.50157664080552e-16,-2.52575738102223e-17,0,0,0.501,0.3,0,2.458,22,169.31
0.65,0.0478,0.65,0,1.3,0,0,0,0,0,0,0.65,0.0436,0,0,1.3,0.65,0,1.96,0,2.61,0,0.65,0,0,0,-1.13131726209303e-15,0,0,0,0,0,-1.91652249625918e-16,0,0,0,0,0,0.0164,0.0129,0,0,-9.93649607039515e-17,0.0177,0,0,0,0,0,0,0,0.59554,0.463,0,2.44,22,122
0.19,0.2988,1.0587,0.19,0.5451,0,0,0.1816,0.4889,0.38,0,0,0,0,0,0.9387,0,0,0.19,0.515,0.58,0,0,0.1882,0.5531,0,0,0.19,0,0,0,0.1105,0,0.38,0.4376,0.173,0,0,0,0,0,0,0.0844,0,0,0,0,0.0885,0,0.07,0,1.3988,1.121,0.22513,331.27,2042,2043
0,0,0.151933333333333,0,0,0,0,1.29,0,0.43,0,0,0,0.00139999999999986,0,0.2998,0,1.73,0.43,-8.11850586757146e-17,0.43,0,0.0111999999999998,0,0,0,0,0,0,0,0,0,0.00609999999999987,0,0,0.2313,0,0,0.00279999999999993,0,0,0.0631999999999999,0,0,0.1154,0,0,0.00199999999999995,0,0.124336666666667,0.000719999999999994,0.31,0.062,0,1.477,8,65
0.08,0,0.08,0,0.16,0.0226,0,0,0.0458,0,0,0.23,0,0,0,0.0631999999999999,0.23,0,0.4,-1.02834407655905e-16,0.4594,0.00199999999999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0.00929999999999994,0,0,0,0,0.16,0,0,0,0,0,0.228,0,0.406,0.038,0,2.811,35.6,285.38
0.4635,0,0.64,0,1.24768,0,0,0.0675,0.06,0,0,1.29,0,0,0,1.29,0.64,0,1.93,0,2.58,0,0.64,0,0,0,0,-7.63278329429795e-16,0,0,-5.56221735337203e-16,0,0,-7.05893676844482e-16,0,0,0,0,0,0,0,0,0,0,0,0,-2.58994214963337e-17,0,0,0,0,0.462,0.37,0,2.44,22,122
0,0.0282999999999999,0,0,0,0,0,1.29,0,0.43,0,0,0.0344,0,0,0.1818,0,0.723,1.08365,0.00239999999999991,0.43,0,0,0.00769999999999995,0,0,0,0,0.0171999999999999,0,-5.04180031057899e-16,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,-6.82787160144471e-17,0,0.124,0.00705,0.31,0.0314,-5.38458166943201e-17,1.82039,8,65
0,0,0.73,0.0190999999999999,0.6187,0,0,0.1589,0,0,0,0.73,0,0,0.0157,0.36,0.73,0,1.09,0,1.46,0.36,0.36,0,0,0.00329999999999984,0,0.00309999999999946,0,0,0,0,0,0,0.0191,0.0184,0,0,0.0171999999999999,0.36,0.0127999999999999,0,0.00359999999999993,0,0,0,0,0,0,0,0,0.604,0.181,0,3.787,58,356
0,0,0,0,0,0,0,0,0,0.0179999999999997,0,0.2918,0,0,0,0,0,0.0139999999999999,0.158,0,0.0597999999999993,0,0,0,2.06,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0.1535,0,0,0,0,0,0,0.00029999999999997,0.342,0,0,0,0,2.217,10,51
0,0,0,0,0,0,0.1179,0,0,0,0,0.2722,0,0,0,1.28,0,0.150233333333333,3.1948,0,3.84,0,0,0,-4.07451850037432e-16,0.0181999999999997,0,0,0,0,0,0,0,0,0,-4.76008121808036e-17,0,0,0,0,-5.98826543907194e-17,0,0,0,1.28,0,0,0,0,0,0,0.23,0.23,0,5.538,41.41,72
0.034,0,0.32,0,0.65,0.65,0.32,0.3173,0,0,0.022,0.32,0.32,0,0,0.32,0.32,0,2.28,0,3.25,0,0,0.3252,0.0106999999999997,0,0,-6.06181771445335e-16,0,0,0,0,-1.53904666788662e-16,0,0.00419999999999993,0,0,0,0,0,0,0,-1.05332409461312e-16,0.0188,0.32,0,0,0,0,0.105,0.00186,0,0.16414,0,1.494,10,139
0.2191,0,0.18,0,1.57,0.36,0.06,0.06,0.06,0.12,0.06,0.54,0.3,0.06,0,0.0265,0.72,0.06,4.49,0.24,1.09,0,0.820416666666667,0.06,0,-2.00395255944841e-16,0,0,0,-8.70137295549966e-17,0,-4.97102359275914e-16,0.00229999999999989,0,-6.07847105982273e-17,0,-7.32747196252603e-17,-9.31546506599545e-18,0,0,0,0,0.06,0,0.06,0,-1.85441939581921e-17,0,0.01,0.0524099999999999,0.00143,0.01,0.17977,0,1.736,12,441
0,0,1.31,0,0,0,0,0,0.0341,0.0319999999999999,0,1.31,0.0197,0,0,0.0216,0.0228999999999999,0,1.31,0,5.26,0,0,1.31,0.00729999999999969,0,0,0,0,0,0,0,0,0,-6.66133814775094e-17,0.02,0,0,0,0,0,0,0,0,0.0535999999999999,0,-2.77902700851484e-17,0,0,0,0,0,0.201,0,4.59285,25,54
0,0,0,0,0.4981,0.1205,0.45,0.91,0.45,0.91,0,0,0,0,0,0,0.45,0.45,0.91,0,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.8139938136369e-17,0,0.00549999999999989,0,0,0,0,0,0,0.254,0,0.063,0.219796666666667,0,4.735,46,161
0,0,0,0,0,0.3118,1.16,0.6239,0,0,0,0,0,0.1313,0,4.65,2.32,0,3.48,0,0,0,0,0,0,0,0,0,0,0.00179999999999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2983,0,0.1275,0,0,0,0.16259,0,0.831013333333333,0.09337,0.09382,1,1,21
0.0570999999999999,0,0,0,0,0,-1.31838984174237e-17,0,0,0,0,0,0,0,-1.29549149185948e-16,0.0655999999999998,0.00879999999999957,0,1.3537,0.0221999999999999,0,0,0,0,0.8663,0,0,0.0239999999999996,0,0,0.00589999999999974,0,0,0,0.00869999999999996,0,0,-1.37737043992558e-17,0.0568,-4.74620343027254e-17,0,0,0,0,0,0,0,0,0,0.0954033333333333,0,0,0,0.00122999999999991,1,1,19
0,0.02,0.05,0,0.02,0,0.1106,0.05,0,0.35,0,0.02,0,0,0.0489,0.05,0.1,0.38,0.07,0.2,0.4586,0,0,0,0.02,0.0231999999999998,0.0522999999999993,0,0,0.0135999999999998,0,-5.24649768074426e-16,0,0,0,0,0,0,0,0,-7.49400541621981e-17,0.00809999999999989,0,0,0,0,0,0,0,0.004,0,0.107,0.017,0.017,3.922,489,3271
0,1.067,0,0,0,0,0,0,0.00799999999999997,0.5151,0,0,-1.41275879883551e-16,0,0,0,0,0,0,0,0,0,0,0,0,0.0267999999999997,2.7206,0,0,0.0111999999999999,-3.58879592710082e-16,0,0,0,0,0.0177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.00384999999999994,3.447955,1,2
0.48,0,1.45,0,0.48,0,0,0,0,0.0804,0.0258,0.5414,0,0.000499999999999808,-7.73686670285656e-17,0.6992,0,0,4.36,0,1.94,0,0,0,0,0,0.0620999999999994,0,0,0,-5.18196596743792e-16,0,0,0,0,0,-1.97619698383278e-16,0,0,0,0.00929999999999996,0,0,0,0.48,0,0.00189999999999997,0,0,0.09258,0,2.443,0,0.01058,1.227,8,81
0,0,0.71,0,0.23,0,0,0,0.23,0.2482,0.23,1.9,0,0,0,0.23,0,0,3.81,0.23,1.19,0,0,0,0.00259999999999963,0,0,-7.28028748397946e-16,-1.45439216225896e-16,0,0,0,0,-7.04089564429466e-16,0.00419999999999994,0,0,0,0,0,0,0,0,0.0037,0.0746,0,0,0,0,0.109,0,0.812860000000001,0.036,0,4.022,97,543
0.00899999999999999,0,0.32,-3.12944115066216e-16,0.65,0.65,0.32,0.32,0,0,0,0.3557,0.32,0,0,0.32,0.32,0,2.28,0,3.1922,0,0.0130999999999999,0.32,0,0,0,-5.97855098760647e-16,0.0093999999999999,0,0,0,0,0,0,-3.66373598126302e-17,0,0,0.00209999999999993,-3.13638004456607e-17,0,0,0,0.0099,0.32,0,0,0,0,0.105,0,0,0.158,0.01558,1.494,10,143.71
0,0,0,0,7.69,0.0757,0.0662,0,0,0,0,0,0,0,0.0045999999999999,0,0,0,0,0,0,0,0,0,0.3204,0,0,0,0.45905,0,-3.54161144855425e-16,-4.28754254322428e-16,0,0,0,0,0,0,0,0,0,0,-1.1296519275561e-16,0,0,0,0,0.0166999999999999,0,0.07395,0.02885,0,0,0,1,1,6
0,0,0.71,0,0.23,0.0501,0.0652,0,0.23,0.23,0.23,1.9,0,0.0305,0.0201,0.3542,0,0.2191,3.81,0.2334,1.19,0,0,0,0,0,0,-6.8584027346219e-16,0,0,0,0,0,0,0,0,0,-9.8879238130678e-18,0.00229999999999993,0,0,0.0494999999999998,0,0,0,0,0,0,0,0.109,0,1.018,0.0853566666666667,0,5.45521,97,543
0,0.0346999999999999,0,0,0,0,1,0.0974,0,0,0,1,0,0,0,0.6135,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.78384040450919e-17,0,0,0,0,0,0,0,0,0,0,0.11,0,0,3.178,62,89
0.05,0,0.29,0,0.23,0.17,0.05,0.2131,0,0,0.65,0.82,0,0,0,0.76,0.11,0.11,1.53,0.29,1.3,0,0.23,0.05,0,0,0,0.00219999999999935,0,0,0,0,0,0,0,0.0693,0,0.00599999999999999,0,0.024,0,0,0.0155,0,0,0,0,0,0.02478,0.10314,0,0.102,0.259,0,1.493,8,660
0,0,0.32,0,0.64,0.64,0.32,0.32,0,0,0,0.32,0.32,0,0,0.32,0.32,0,2.2993,0,3.24,0,0,0.32,-3.24185123190546e-16,-2.61457522299224e-16,0,-6.4698246760031e-16,0,0,-4.79616346638068e-16,-4.80795958601732e-16,0,0,0.0126,0.00269999999999995,0,0,0,0,0,-1.50990331349021e-16,0,0,0.64,0,0,-1.58206781009085e-16,-2.42861286636753e-17,0.104,0,0,0.15517,0,1.494,10,139
0,0.0408999999999999,0.570166666666666,0,0.67,0,0,0,0.018,0,0.0453,0,0,0,0,0,0,0.67,0.67,0,0.79824,0,0,0,0,0,0,0,0,0,0,-6.44831410490099e-16,0,0,0,0,0.00109999999999983,0,-1.13103970633688e-16,0,-5.87724313660942e-17,0,-1.11646802913867e-16,0,0.299,0,0,0,0,0,0,0.332,0.11,0,2.315,12,132
0,0.02,0.05,0,0.2197,0.0911,0.0268,0.05,0,0.1773,0,0.2805,0,0.0727,0,0.05,0.1,0.38,0.07,0.2,0.17,0,0,0,0.02,0,0,0.000499999999999564,0,0,0,0,0,0,0,0,0.00849999999999993,0,0,0,0.00409999999999993,0,0,0,0.0293,0,0,0,0,0.0665325,0,0.107,0.017,0.014635,3.922,177.78,3271
0,0,1.35,0,0.67,0,0.18,0.0908,0.0251,0.67,0,0,0,0,-5.24580379135386e-17,0,0,0.2709,0.67,0,0.8291,0,0,0,0.0246999999999998,0,0,0,0.00839999999999986,0,0,0,0,0,0,0.000499999999999968,0,0,0.0146999999999999,0.00819999999999996,-7.45237205279636e-17,0,0,0.0193,0.191216666666667,0,0,0,0,0,0,0.802,0.114,0,2.527,20,139
0.2,0.1189,0.5963,0,0,0,0,0,0.2,0,0,0.4,0,0,0,0.2,0,0,0.2,0,0.2,0,0,0.2003,0,0,0,0,0,0,0,0,0,0.00129999999999961,0,0,0,0,0,0,0,0.000799999999999848,0,0,0,0,0,0,0,0,0,0.831,0.1925,0.0754,1102.5,735.66,2205
0,0,1.22,0,0.3147,0,0,0,0,0.155533333333333,0,0,0,0.00359999999999984,0.00259999999999992,0.61,0.00909999999999991,0.0954,1.9785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.81105130891979e-17,0,0,-6.84174938925253e-17,0,0,0,0.61,0,0,0,0,0.11425,0,0.60253,0.103,0,2.966,28,129.646666666667
0,0,0,0,1.48,0.74,1.48,0.333,0,0.74,0.74,0.74,0.74,0,0,0.74,0.74,0,2.22,0,3.7,0,0.5017,0,0.1006,0,0,-6.06736882957648e-16,-1.28369537222284e-16,0,0,0,0,0,0,0,0,0,0.0204999999999999,0,0,0,0,0.0677,0,0,0,0,0,0,0.00945,0.108,0.2875,0,3.41329,12,61
0,0.0207999999999998,0,0,0.45,0,0,0,0,0,0,0.107,0,0,0.000199999999999897,0,0,0.00179999999999989,0,0.00429999999999989,0,0.00409999999999923,0,-8.70137295549966e-17,0,0.0786999999999998,0.0888999999999996,0,0,0,0,0,0.2503,-6.39627240062168e-16,0,0.00499999999999996,0,0,0.00919999999999992,0.00189999999999996,0,0,0,0,0,0,0,0,0,0,0.076,0.153,0,0,3.317,11,136
0.35,0.4133,0.31,0,0.15,0.03,0.0491,0.35,0.58,0.66,0.2854,0.7,0.5692,1.28,0.03,0.23,0.42,0,3.12,0.1246,1.36,0,0.46,0.46,-4.5852210917019e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.57988075347271e-16,0,0,0.03,0,0,-1.04014019619569e-16,0.005,0.088,0,0.319,0.479,0.124,6.11,116,2218
0,0.35,0.7,0,0.7,0,0.35,0.0597,0,0.2202,0.0604,0,0,0,0,0.7,0.1754,0.35,4.25,0,1.6198,0,0,0,0,-2.76445533131664e-16,0,0,0,0,0,0,0,0,0.00989999999999993,-5.44009282066327e-17,0,0,0,0,0,-2.73808753448179e-16,0,0,0,0.0638,0,0,0,0.113,0,0.397,0,0,3.388,58,183
0,0,0,0,0.2228,0,0,0.0118999999999999,0,0,0,0,0.0325999999999999,0,0,2.43,0,0,3.65,-1.09495745803656e-16,1.21,0,-4.53803661315533e-16,0,-3.39728245535298e-16,0,0.3246,0,0,0,0,-5.31380495161216e-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104999999999999,0.33529,0,0,1,5.6,31.6125
0,0,1.31,0,0,0,0,0,0,0,0,1.31,0,0.00199999999999986,0,0,0,0,1.31,0,4.2162,0,0.0214999999999998,1.0087,0,0,0,-5.83144643684364e-16,-9.0205620750794e-17,0,0,0,0,0,0,0,0,0,0,0,-8.36830604811212e-17,0,-1.22124532708767e-16,0,0,0,0,0,0,0.02603,0,0,0.199,0.00100999999999997,4.818,25,53
0.6,0,0.3589,0,1.44,0,0,0,0.24,1.07995,0.72,2.52,0.6,0,0.0372,0.6,0.24,0,4.44,0,1.8,0.0707999999999999,0.5143,0.96,0,0,0,0,0,0,0,-5.52197176872937e-16,0.00809999999999992,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0.04,0,0.101,0.202,0,3.548,54,479
0,0,0.4146,0,1.78,0.2849,0,0.1053,0.0897,0,0,0,0,0.0313999999999999,0,0,0,0,4.46,0.89,0.89,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189999999999991,0,0.44,0.3251,0,0,0.078,0.078,0,0,0,0.0108,1.541,5,258.69
0.08,0.08,0.7812,0,0.864199999999999,0.976799999999999,0.25,0.17,0.59,0.08,0.17,0.59,0.17,0,2.22,0.25,0.08,0.930700000000001,1.62,0.1731,0.42,0,0.85,0.08,0,-1.82076576038526e-16,0,0,0.0039999999999999,0,0,0,0,-3.63112317991465e-16,0,0,0,0,0,0.08,0,0,0.17,0.0744,0.08,0.236,-8.5868812060852e-18,0,0,0.063,0,0.42,0.114,0.012,7.59064166666666,669,1402
0,0,0.46,0,0.46,0,0,0,0,0,0,0,0,-2.68673971959288e-16,0,0.46,0,0,2.8,0,0.93,0,0,0,-3.13082892944294e-16,0,0,0,0,-2.23709939461969e-16,0,0,0,-7.44335149072128e-16,0,0,0,0,0,-5.20417042793042e-17,0,0,0,0,0.4836,0.1428,0,0,0.00184999999999998,0.082,0,0.69047,0,0,2.4069,20,120
0,0,0.14,0,0.14,0,0.1573,0,0.57,0.14,0.14,0,0,0,0,0.86,0,0.57,0.57,0,0,0,0,0,0,0,0,0,0.0171999999999999,-2.0122792321331e-16,0,0,0,0,0,0,0,0,0,0,0,0,-7.39686090156511e-17,0,0,0.1347,0,0,0,0.06,0.000639999999999993,0.826,0.745,0.03884,5.456,72,1315
0.18,0,0.18,0,1.59,0.36,0,0.06,0.06,0.06,0.0815999999999999,0.55,0.3,0.06,0,0,0.73,0,4.4,0.24,1.1,0,0.85,0.06,0,0,0,0,0,0,0,0,-1.16295861829485e-16,0,0,0,0,0,0,0,-4.26741975090295e-17,0,0.06,0,0,0,0,0,0.01,0.052,0,0.01,0.169,0,1.748,12,444
0.18,0.0129,0.18,0,1.59,0.36,0.1428,0.06,0.06,0.06,0.06,0.55,0.3,0.0557999999999999,0,0,0.713149999999999,0,4.4,0.24,1.1,0.0243,0.826650000000001,0.06,0,-2.06501482580279e-16,0,0,0,0,0,0,0,0,0,0,0,0,0.0374999999999999,0,0,0,0.06,0,0,0.00439999999999998,-2.36095865080443e-17,0,0.01057,0.0536,0,0.01,0.169,0,1.779465,12,451
0.76,0.19,0.4596,0,0.19,0.12,0,0.25,0.76,0.31,0.2232,1.52,0.31,0.30255,0,0.38,0.44,0.06,3.1572,0.69,1.26,0,0.44,0.76,-3.60822483003176e-16,-1.9595436384634e-16,0,0,-1.24067423001861e-16,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.06,0,0.0211,0.0174,0,0,0.00291,0.085,0.0343066666666666,0.429,0.236,0.064,3.664,45,1019.97
0.08,0.08,0.4051,0,1.52,0.1496,0.08,0,0.35,0.17,0,1.43,0,0.08,0,0.53,0.08,0,3.58,0,1.3508,0.00199999999999997,0.08,0.17,0,0,0,0,-1.68892677621102e-16,-1.61398672204882e-16,0,-4.46170878021235e-16,0,0,-6.68909372336657e-17,0,0,0,0.00509999999999995,0,0,0,0.00439999999999996,0,0,0,0,0,0,0.077235,0.03211,0.369,0.109,0.04121,6.85036,119,1277
0.1737,0,0.93,0,1.52,0.33,0.3807,0.08,0.67,0.6718,0.2314,0.67,0.16,0.0407,1.69,0.4578,0,1.1,2.0035,0.16,0.42,0.1754,0.5938,0.2088,0,0,0,0.0212999999999996,0,0,0,0,0,0,0.00129999999999995,0,0.0574,0,-1.74860126378462e-17,0.16,0,0,0.16,0,0.08,0.0687,0,0,0.01311,0.10875,0,0.42575,0.101,0.012,11.32,669,1834
0,0,0.48,0,0.5814,0.13495,0.48,0,0,0.0855,0.0243,0,0,0,0.00119999999999994,0,0.96,0,3.36,0,1.37195,0,0.0335999999999999,0,0,0,0,0,0,0,0,0,0.0166999999999998,0,-7.46624984060418e-17,0,0,0,0,0,0,0.00399999999999978,0,5.55111512312578e-19,0,0,-3.6203678943636e-17,0,0,0.163,0,0.163,0,0,1.696,17,109.23
0,0,0,0,0,0,0,0.0318999999999998,0,0,0,0,0,0,-1.37320710358324e-16,0,0,0,0,0,0.00999999999999908,0,0,0.0146999999999999,0,0,0,0.0518999999999998,0.00469999999999987,0,0,0,0,0,0,0,0,0,0.0225999999999999,0,0,0,0,0,0,0,0.00649999999999997,0,0.00867999999999996,0.578,0,0,0,0,3.8,15,19
0.2689,0,0.59,0,0.59,0,0,0.59,0,0.2797,0,0.921875,0.1989,0,2.38,0,0.59,0.6704,2.97,0,2.97,-3.02396996332277e-16,1.78,0,0.0413999999999997,0,0,0,0,0,0,0,0,0,0.000999999999999954,0,0,-1.32185928869433e-17,0,0.59,0,0,0,0.0062,0,0,0,0,0,0.21802,0,0.105,0.42,0,3.428,12,72
0.6,0,0,0,1.21,0,0.6,0,0,0.3649,0,0.6,0,0,0.0361,0,0,0.6,2.929,0.1147,1.21,0,0.3964,0.6,0,0,0,-4.6823656063566e-16,0.000599999999999915,0,0,-4.94118634897234e-16,0,0,0,0,1.21,0,0,0.0261,0,0.0856999999999999,0.0657,0,0,0.4533,0,0,0.04927,0,0,0.101,0.304,0,3.217,30,74
